time,open,high,low,close,volume,symbol,name
2019-08-22,694.78,699.96,694.69,695.88,20748270,VNFIN,Tài chính
2019-08-23,696.38,696.61,692.17,696.61,19453800,VNFIN,Tài chính
2019-08-26,692.23,692.61,686.18,692.61,39359880,VNFIN,Tài chính
2019-08-27,693.62,701.9,692.89,694.24,33057060,VNFIN,Tài chính
2019-08-28,693.66,696.19,692.0,693.36,17495370,VNFIN,Tài chính
2019-08-29,693.28,693.83,686.98,692.87,17981280,VNFIN,Tài chính
2019-08-30,694.64,695.66,692.06,693.74,17355290,VNFIN,Tài chính
2019-09-03,694.44,695.58,685.32,688.57,21928510,VNFIN,Tài chính
2019-09-04,685.18,690.02,681.8,688.07,17119020,VNFIN,Tài chính
2019-09-05,688.25,695.26,688.25,691.27,19067760,VNFIN,Tài chính
2019-09-06,693.43,695.75,690.4,691.59,15818700,VNFIN,Tài chính
2019-09-09,692.14,692.15,684.47,686.38,13854560,VNFIN,Tài chính
2019-09-10,686.02,690.21,680.77,682.77,23435150,VNFIN,Tài chính
2019-09-11,682.86,685.84,680.24,685.84,11650950,VNFIN,Tài chính
2019-09-12,686.48,694.43,686.48,694.43,18271010,VNFIN,Tài chính
2019-09-13,694.43,707.54,693.56,707.14,39091070,VNFIN,Tài chính
2019-09-16,707.17,711.18,704.54,707.35,26043060,VNFIN,Tài chính
2019-09-17,707.38,707.38,702.07,706.23,21978660,VNFIN,Tài chính
2019-09-18,708.05,710.87,706.21,708.31,30919090,VNFIN,Tài chính
2019-09-19,708.43,718.39,707.7,718.39,29498340,VNFIN,Tài chính
2019-09-20,718.65,720.21,715.63,716.62,29994990,VNFIN,Tài chính
2019-09-23,717.71,720.94,711.94,711.94,32436190,VNFIN,Tài chính
2019-09-24,711.94,714.02,708.89,712.48,22600620,VNFIN,Tài chính
2019-09-25,712.08,715.01,708.88,714.64,18703880,VNFIN,Tài chính
2019-09-26,714.64,722.95,714.64,722.95,30089430,VNFIN,Tài chính
2019-09-27,722.95,728.92,721.78,728.9,29289680,VNFIN,Tài chính
2019-09-30,731.17,737.13,729.12,730.11,31119020,VNFIN,Tài chính
2019-10-01,730.52,738.89,729.18,738.89,27645790,VNFIN,Tài chính
2019-10-02,738.72,743.33,734.84,737.71,33054300,VNFIN,Tài chính
2019-10-03,735.79,738.49,728.66,738.49,29225870,VNFIN,Tài chính
2019-10-04,738.16,740.17,731.08,731.08,27223690,VNFIN,Tài chính
2019-10-07,734.14,734.14,722.63,722.63,28174650,VNFIN,Tài chính
2019-10-08,721.72,733.99,721.72,733.99,34220250,VNFIN,Tài chính
2019-10-09,733.79,737.02,731.79,734.77,29519990,VNFIN,Tài chính
2019-10-10,734.75,737.68,732.96,734.4,22972810,VNFIN,Tài chính
2019-10-11,734.4,738.4,733.51,735.84,26484150,VNFIN,Tài chính
2019-10-14,737.77,746.88,737.77,744.58,52261350,VNFIN,Tài chính
2019-10-15,744.58,747.85,742.36,747.09,23039030,VNFIN,Tài chính
2019-10-16,748.45,751.8,746.94,748.69,22032660,VNFIN,Tài chính
2019-10-17,748.69,748.69,744.39,744.39,26856270,VNFIN,Tài chính
2019-10-18,744.86,747.15,739.67,741.99,24577030,VNFIN,Tài chính
2019-10-21,739.96,739.96,729.64,734.22,26844920,VNFIN,Tài chính
2019-10-22,734.22,736.62,731.92,736.62,21746550,VNFIN,Tài chính
2019-10-23,736.72,738.08,733.09,738.08,18840530,VNFIN,Tài chính
2019-10-24,738.08,739.9,734.76,739.8,20378470,VNFIN,Tài chính
2019-10-25,740.18,742.37,736.95,742.35,21079300,VNFIN,Tài chính
2019-10-28,743.71,744.66,740.18,740.95,21328600,VNFIN,Tài chính
2019-10-29,741.03,741.57,736.07,736.66,19544150,VNFIN,Tài chính
2019-10-30,735.96,742.43,734.03,739.63,19384300,VNFIN,Tài chính
2019-10-31,739.63,743.21,737.62,738.79,19725090,VNFIN,Tài chính
2019-11-01,738.79,742.19,733.7,741.49,26628450,VNFIN,Tài chính
2019-11-04,741.49,754.97,741.49,753.61,40539650,VNFIN,Tài chính
2019-11-05,755.84,760.05,753.54,760.05,25859820,VNFIN,Tài chính
2019-11-06,760.72,762.75,757.1,759.78,30277310,VNFIN,Tài chính
2019-11-07,759.01,761.99,755.03,761.99,25887610,VNFIN,Tài chính
2019-11-08,762.06,769.34,761.72,765.44,30571280,VNFIN,Tài chính
2019-11-11,765.45,768.12,761.48,763.24,35296420,VNFIN,Tài chính
2019-11-12,763.25,763.83,760.91,762.23,21596040,VNFIN,Tài chính
2019-11-13,763.05,764.5,756.23,758.19,32141130,VNFIN,Tài chính
2019-11-14,757.85,758.34,751.23,752.62,24265840,VNFIN,Tài chính
2019-11-15,752.04,755.44,748.45,751.99,21815960,VNFIN,Tài chính
2019-11-18,751.67,753.48,744.45,744.45,24419100,VNFIN,Tài chính
2019-11-19,744.55,750.19,743.63,750.19,16833040,VNFIN,Tài chính
2019-11-20,750.02,750.18,741.55,741.55,18424940,VNFIN,Tài chính
2019-11-21,738.24,739.9,721.86,721.86,31905450,VNFIN,Tài chính
2019-11-22,729.61,730.7,709.89,715.63,26619640,VNFIN,Tài chính
2019-11-25,716.4,718.72,710.11,717.1,16848710,VNFIN,Tài chính
2019-11-26,719.72,721.21,716.45,720.4,17906520,VNFIN,Tài chính
2019-11-27,722.34,724.32,717.51,718.02,15286900,VNFIN,Tài chính
2019-11-28,717.11,718.86,707.78,708.1,18939280,VNFIN,Tài chính
2019-11-29,709.48,711.23,705.9,709.85,17459560,VNFIN,Tài chính
2019-12-02,709.11,711.81,694.89,694.89,20380010,VNFIN,Tài chính
2019-12-03,693.1,697.88,687.22,688.03,21922310,VNFIN,Tài chính
2019-12-04,689.83,711.35,688.46,711.35,20766170,VNFIN,Tài chính
2019-12-05,710.7,714.2,704.86,707.48,12222910,VNFIN,Tài chính
2019-12-06,707.45,709.4,703.3,706.47,11286940,VNFIN,Tài chính
2019-12-09,706.38,706.91,698.63,701.67,16875240,VNFIN,Tài chính
2019-12-10,701.68,702.28,694.17,694.85,19989810,VNFIN,Tài chính
2019-12-11,696.28,701.16,694.84,701.16,16356130,VNFIN,Tài chính
2019-12-12,701.63,711.41,700.45,709.59,16139770,VNFIN,Tài chính
2019-12-13,709.69,713.61,708.44,710.94,17905800,VNFIN,Tài chính
2019-12-16,709.56,710.32,704.26,707.22,20583740,VNFIN,Tài chính
2019-12-17,706.89,708.44,698.34,699.33,21121940,VNFIN,Tài chính
